platform_account_name,trx_date,trx_desc,trx_type,trx_amt
CrowdProperty AutoInvest,2023-10-12 23:24:15,Simon Fisher StandardWallet - AutoInvest,Capital,5.25
CrowdProperty AutoInvest,2023-10-12 23:24:21,Simon Fisher StandardWallet - AutoInvest,Interest,0.38
CrowdProperty AutoInvest,2023-10-13 10:20:20,8 Blossomfield Road Solihul Project Wallet,Capital,-20.0
CrowdProperty AutoInvest,2023-10-13 11:10:11,Land West of Horsbrugh Ford Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-10-14 10:20:15,Glendower Guest House High  Project Wallet,Capital,-20.0
CrowdProperty AutoInvest,2023-10-25 13:10:36,Simon Fisher StandardWallet - AutoInvest,Capital,3.59
CrowdProperty AutoInvest,2023-10-25 13:10:36,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-10-25 13:27:02,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-10-25 13:28:21,Simon Fisher StandardWallet - AutoInvest,Capital,3.59
CrowdProperty AutoInvest,2023-11-03 13:04:30,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-11-03 13:11:04,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-11-03 13:14:47,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-11-03 13:24:54,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-11-03 13:26:14,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-11-03 15:00:42,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-11-06 11:16:59,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-11-07 10:38:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2023-11-07 21:05:54,Simon Fisher StandardWallet - AutoInvest,Interest,0.55
CrowdProperty AutoInvest,2023-11-07 21:06:23,Simon Fisher StandardWallet - AutoInvest,Capital,6.68
CrowdProperty AutoInvest,2023-11-07 21:10:07,Simon Fisher StandardWallet - AutoInvest,Capital,6.68
CrowdProperty AutoInvest,2023-11-07 21:10:18,Simon Fisher StandardWallet - AutoInvest,Interest,0.52
CrowdProperty AutoInvest,2023-11-08 11:15:48,Clifton House Lord Street  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-11-08 14:53:49,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-11-08 15:14:03,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-11-08 15:14:12,Simon Fisher StandardWallet - AutoInvest,Interest,3.87
CrowdProperty AutoInvest,2023-11-10 11:10:58,Beckside Farm Main Street  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-11-20 11:05:50,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-11-20 16:34:06,Simon Fisher StandardWallet - AutoInvest,Capital,20.0
CrowdProperty AutoInvest,2023-11-22 10:36:03,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-11-22 10:50:03,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-11-22 11:10:45,Hollyfold Farm Rainford Roa Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-11-28 00:31:55,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-11-28 00:33:00,Simon Fisher StandardWallet - AutoInvest,Interest,0.04
CrowdProperty AutoInvest,2023-11-28 10:38:12,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-11-29 10:38:11,Providence place Colchester Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-12-04 11:48:11,Simon Fisher StandardWallet - AutoInvest,Interest,0.9
CrowdProperty AutoInvest,2023-12-04 11:48:14,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-12-04 11:56:16,Simon Fisher StandardWallet - AutoInvest,Interest,3.73
CrowdProperty AutoInvest,2023-12-04 11:56:37,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-12-06 11:08:07,Land within curtilage of West  Project Wallet,Capital,-19.0
CrowdProperty AutoInvest,2023-12-06 11:18:04,Land At 18 Dutton Close Sto Project Wallet,Capital,-19.0
CrowdProperty AutoInvest,2023-12-07 11:08:18,Land at 2 Norwich Road Best Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-12-07 11:23:31,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-12-07 11:25:00,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2023-12-08 10:48:51,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-12-22 10:53:41,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-12-22 11:01:30,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-12-22 12:25:36,Simon Fisher StandardWallet - AutoInvest,Capital,47.93
CrowdProperty AutoInvest,2024-01-02 17:00:55,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2024-01-08 11:51:44,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2024-01-08 12:26:06,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2024-01-10 11:10:13,Land at Birkby Lane Bailiff Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2024-01-16 16:45:46,Simon Fisher StandardWallet - AutoInvest,Interest,0.01
CrowdProperty AutoInvest,2024-01-16 16:45:59,Simon Fisher StandardWallet - AutoInvest,Capital,2.07
CrowdProperty AutoInvest,2024-01-17 14:40:00,Simon Fisher StandardWallet - AutoInvest,Interest,1.38
CrowdProperty AutoInvest,2024-01-17 14:40:40,Simon Fisher StandardWallet - AutoInvest,Capital,22.9
CrowdProperty AutoInvest,2024-01-17 17:37:05,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2024-01-17 17:37:08,Simon Fisher StandardWallet - AutoInvest,Interest,1.11
CrowdProperty AutoInvest,2024-01-19 11:12:03,43 Cliveland Street Jewelle Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2024-01-19 11:22:59,Land to the South Side of Kers Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2024-01-31 15:02:24,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2024-02-05 11:29:38,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2024-02-07 11:13:28,East Hookers Farm Bolney Ch Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2024-02-07 11:35:23,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2024-02-09 12:23:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2024-02-13 14:19:30,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2024-02-15 10:38:31,37 Rectory Close  Dartf Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2024-02-19 16:59:09,Simon Fisher StandardWallet - AutoInvest,Capital,20.26
CrowdProperty AutoInvest,2024-02-19 16:59:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.43
CrowdProperty AutoInvest,2024-02-21 17:32:25,Simon Fisher StandardWallet - AutoInvest,Interest,1.34
CrowdProperty AutoInvest,2024-02-21 17:32:40,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2024-02-23 11:12:21,Sunningdale Wymondham Road Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2024-02-26 16:48:44,Simon Fisher StandardWallet - AutoInvest,Interest,0.45
CrowdProperty AutoInvest,2024-02-26 16:49:58,Simon Fisher StandardWallet - AutoInvest,Capital,3.06
CrowdProperty AutoInvest,2024-03-05 14:19:12,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2024-03-06 18:23:26,Standard Wallet,Capital,50.0
CrowdProperty AutoInvest,2024-03-06 18:23:32,Standard Wallet,Interest,5.46
CrowdProperty AutoInvest,2024-03-07 11:38:06,Standard Wallet,Interest,0.34
CrowdProperty AutoInvest,2024-03-08 10:49:37,Standard Wallet,Interest,0.3
CrowdProperty AutoInvest,2024-03-18 23:13:39,Standard Wallet,Capital,2.54
CrowdProperty AutoInvest,2024-03-18 23:13:46,Standard Wallet,Interest,0.19
CrowdProperty AutoInvest,2024-03-28 12:06:33,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2024-04-02 10:30:32,Standard Wallet,Interest,0.28
CrowdProperty AutoInvest,2024-04-08 09:56:20,Standard Wallet,Interest,0.34
CrowdProperty AutoInvest,2024-04-22 09:40:55,Standard Wallet,Capital,24.56
CrowdProperty AutoInvest,2024-04-22 09:40:55,Standard Wallet,Interest,2.11
CrowdProperty AutoInvest,2024-04-26 13:14:10,Standard Wallet,Interest,1.23
CrowdProperty AutoInvest,2024-04-26 13:14:32,Standard Wallet,Capital,10.42
CrowdProperty AutoInvest,2024-04-26 13:36:46,Standard Wallet,Capital,10.42
CrowdProperty AutoInvest,2024-04-26 13:37:05,Standard Wallet,Interest,1.29
CrowdProperty AutoInvest,2024-04-30 16:02:26,Standard Wallet,Capital,2.85
CrowdProperty AutoInvest,2024-04-30 16:02:44,Standard Wallet,Interest,0.36
CrowdProperty AutoInvest,2024-04-30 16:07:24,Standard Wallet,Interest,0.34
CrowdProperty AutoInvest,2024-04-30 16:07:29,Standard Wallet,Capital,2.85
CrowdProperty AutoInvest,2024-05-02 09:49:52,Standard Wallet,Interest,0.28
CrowdProperty AutoInvest,2024-05-07 15:41:33,Standard Wallet,Interest,0.34
CrowdProperty AutoInvest,2024-05-29 11:44:36,Standard Wallet,Capital,15.17
CrowdProperty AutoInvest,2024-05-29 11:44:39,Standard Wallet,Interest,0.92
CrowdProperty AutoInvest,2024-06-10 09:58:40,Standard Wallet,Interest,0.34
CrowdProperty AutoInvest,2024-06-12 13:17:16,Standard Wallet,Capital,50.0
CrowdProperty AutoInvest,2024-06-12 13:17:27,Standard Wallet,Interest,6.23
CrowdProperty AutoInvest,2024-06-13 07:42:22,Standard Wallet,Capital,50.0
CrowdProperty AutoInvest,2024-06-13 07:42:27,Standard Wallet,Interest,6.64
CrowdProperty AutoInvest,2024-06-30 05:34:21,Standard Wallet,Internal Transfer,-81.91
CrowdProperty AutoInvest,2024-06-30 05:36:12,Withdrawal(Ref: CrowdProperty),Distribution,-327.71
CrowdProperty AutoInvest,2024-07-08 12:58:24,Standard Wallet,Interest,0.34
CrowdProperty AutoInvest,2024-07-12 09:30:03,Standard Wallet,Capital,8.14
CrowdProperty AutoInvest,2024-07-12 09:30:03,Standard Wallet,Interest,1.49
CrowdProperty AutoInvest,2024-07-16 23:03:07,Standard Wallet,Capital,50.0
CrowdProperty AutoInvest,2024-07-16 23:03:07,Standard Wallet,Interest,2.23
CrowdProperty AutoInvest,2024-08-03 11:27:28,Withdrawal(Ref: CrowdProperty),Distribution,-62.2
CrowdProperty AutoInvest,2024-08-06 23:00:57,Standard Wallet,Capital,9.09
CrowdProperty AutoInvest,2024-08-07 09:49:12,Standard Wallet,Interest,0.34
CrowdProperty AutoInvest,2024-08-19 15:45:24,Standard Wallet,Interest,3.37
CrowdProperty AutoInvest,2024-08-19 15:56:42,Standard Wallet,Interest,2.63
CrowdProperty AutoInvest,2024-08-19 16:14:35,Standard Wallet,Interest,2.19
CrowdProperty AutoInvest,2024-08-22 09:52:54,Standard Wallet,Interest,0.42
CrowdProperty AutoInvest,2024-08-27 09:57:47,Standard Wallet,Interest,0.44
CrowdProperty AutoInvest,2024-08-30 13:50:44,Standard Wallet,Capital,5.12
CrowdProperty AutoInvest,2024-08-30 13:50:44,Standard Wallet,Interest,0.41
CrowdProperty AutoInvest,2024-09-02 14:07:52,Standard Wallet,Interest,2.25
CrowdProperty AutoInvest,2024-09-02 14:07:58,Standard Wallet,Capital,29.74
CrowdProperty AutoInvest,2024-09-03 12:49:31,Standard Wallet,Capital,50.0
CrowdProperty AutoInvest,2024-09-03 12:49:49,Standard Wallet,Interest,5.84
CrowdProperty AutoInvest,2024-09-04 15:36:33,Standard Wallet,Capital,10.06
CrowdProperty AutoInvest,2024-09-04 15:36:44,Standard Wallet,Interest,1.06
CrowdProperty AutoInvest,2024-09-04 15:36:58,Standard Wallet,Capital,10.06
CrowdProperty AutoInvest,2024-09-04 15:37:35,Standard Wallet,Interest,0.74
CrowdProperty AutoInvest,2024-09-12 09:46:09,Standard Wallet,Interest,0.44
CrowdProperty AutoInvest,2024-09-15 08:27:45,Withdrawal(Ref: Crowd Property),Not Set,-134.2
CrowdProperty AutoInvest,2024-09-20 14:02:11,Standard Wallet,Interest,0.34
Invest & Fund,2022-08-22 14:36:18,,Paid in,2500.0
Invest & Fund,2022-09-30 09:46:37,Apus (Grendon) Ltd - Drawdown 3,Capital,-100.0
Invest & Fund,2022-10-06 13:20:39,Airshack Projects Ltd – Drawdown 3,Capital,-100.0
Invest & Fund,2022-10-11 08:23:11,The Old Grain Store (Maidstone) Limited – Drawdown 4,Capital,-100.0
Invest & Fund,2022-10-11 09:26:35,B K Westward Limited – Drawdown 11,Capital,-100.0
Invest & Fund,2022-10-11 09:52:22,BK Grove Limited – Drawdown 9,Capital,-100.0
Invest & Fund,2022-10-11 10:47:57,AH2 Ogwen Hall Limited - Drawdown 2,Capital,-100.0
Invest & Fund,2022-10-14 09:37:26,Airshack Projects 359 Limited – Drawdown 3,Capital,-100.0
Invest & Fund,2022-10-14 12:34:06,Wold Top Developments Limited - Drawdown 4,Capital,-150.0
Invest & Fund,2022-10-31 09:48:13,Rainworth Developments 2021 Limited (1) – Drawdown 8,Capital,-200.0
Invest & Fund,2022-11-02 09:36:45,MMS Developments Ltd – Drawdown 6,Capital,-200.0
Invest & Fund,2022-11-02 09:54:33,Apus (Grendon) Ltd - Drawdown 4,Capital,-100.0
Invest & Fund,2022-11-03 08:39:56,Aspire Designer Homes (Medway) Ltd – Drawdown 4,Capital,-250.0
Invest & Fund,2022-11-10 09:33:27,The Old Grain Store (Maidstone) Limited – Drawdown 5,Capital,-150.0
Invest & Fund,2022-11-11 09:21:17,Wren Homes and Developments Ltd – Drawdown 3,Capital,-250.0
Invest & Fund,2022-11-11 09:42:22,Gallypot Woods Development Limited - Drawdown 6,Capital,-200.0
Invest & Fund,2022-11-11 10:11:25,Badminton Developments Limited – Drawdown 3,Capital,-250.0
Invest & Fund,2022-12-29 11:52:56,B K Westward Limited – Drawdown 11,Fee,-0.16
Invest & Fund,2022-12-29 11:52:56,B K Westward Limited – Drawdown 11,Capital,100.0
Invest & Fund,2022-12-29 11:52:56,B K Westward Limited – Drawdown 11,Interest,1.47
Invest & Fund,2023-01-18 10:13:39,Skylark Build Ltd - Drawdown 9,Capital,-150.0
Invest & Fund,2023-02-16 16:45:23,Badminton Developments Limited – Drawdown 3 Ref: 212253,Interest,4.77
Invest & Fund,2023-02-16 16:45:23,Badminton Developments Limited – Drawdown 3,Fee,-0.5
Invest & Fund,2023-02-16 16:45:23,Badminton Developments Limited – Drawdown 3 Ref: 212253,Capital,250.0
Invest & Fund,2023-02-17 10:28:58,SNV Construction Limited – Drawdown 14,Capital,-250.0
Invest & Fund,2023-05-15 14:53:47,BK Grove Limited – Drawdown 9,Fee,-0.46
Invest & Fund,2023-05-15 14:53:47,BK Grove Limited – Drawdown 9,Capital,100.0
Invest & Fund,2023-05-15 14:53:47,BK Grove Limited – Drawdown 9,Interest,4.07
Invest & Fund,2023-05-17 15:03:58,Hawfinch Homes Limited – Drawdown 8,Capital,-100.0
Invest & Fund,2023-06-20 10:45:56,Airshack Projects Ltd – Drawdown 3,Fee,-0.55
Invest & Fund,2023-06-20 10:45:56,Airshack Projects Ltd – Drawdown 3,Capital,100.0
Invest & Fund,2023-06-20 10:45:56,Airshack Projects Ltd – Drawdown 3,Interest,5.01
Invest & Fund,2023-06-20 14:23:45,Airshack Projects Ltd (2) – Drawdown 1,Capital,-100.0
Invest & Fund,2023-06-21 15:34:13,SNV Construction Limited – Drawdown 14,Fee,-0.65
Invest & Fund,2023-06-21 15:34:13,SNV Construction Limited – Drawdown 14,Capital,250.0
Invest & Fund,2023-06-21 15:34:13,SNV Construction Limited – Drawdown 14,Interest,5.57
Invest & Fund,2023-06-22 08:06:29,SNV Construction Limited (2) – Drawdown 1,Capital,-250.0
Invest & Fund,2023-06-22 10:01:06,Rainworth Developments 2021 Limited (1) – Drawdown 8,Interest,8.75
Invest & Fund,2023-06-22 10:01:07,Rainworth Developments 2021 Limited (1) – Drawdown 8,Fee,-1.0
Invest & Fund,2023-06-22 10:01:07,Rainworth Developments 2021 Limited (1) – Drawdown 8,Capital,200.0
Invest & Fund,2023-06-22 13:59:30,Rainworth Developments 2021 Limited (3) – Drawdown 1,Capital,-200.0
Invest & Fund,2023-07-24 10:23:12,Airshack Projects 359 Limited – Drawdown 3,Fee,-0.61
Invest & Fund,2023-07-24 10:23:12,Airshack Projects 359 Limited – Drawdown 3,Capital,100.0
Invest & Fund,2023-07-24 10:23:12,Airshack Projects 359 Limited – Drawdown 3,Interest,5.68
Invest & Fund,2023-07-24 13:03:17,Airshack Projects 359 Limited (2) – Drawdown 1,Capital,-100.0
Invest & Fund,2023-08-03 11:16:43,AH2 Ogwen Hall Limited - Drawdown 2,Fee,-0.16
Invest & Fund,2023-08-03 11:16:43,AH2 Ogwen Hall Limited - Drawdown 2,Capital,25.06
Invest & Fund,2023-08-03 11:16:43,AH2 Ogwen Hall Limited - Drawdown 2,Interest,1.49
Invest & Fund,2023-08-07 13:58:39,AH2 Ogwen Hall Limited - Drawdown 2,Fee,-0.29
Invest & Fund,2023-08-07 13:58:39,AH2 Ogwen Hall Limited - Drawdown 2,Capital,45.54
Invest & Fund,2023-08-07 13:58:39,AH2 Ogwen Hall Limited - Drawdown 2,Interest,2.72
Invest & Fund,2023-08-08 11:23:55,Skylark Build Ltd - Drawdown 17,Capital,-100.0
Invest & Fund,2023-08-09 10:05:49,MMS Developments Ltd – Drawdown 6,Fee,-0.15
Invest & Fund,2023-08-09 10:05:49,MMS Developments Ltd – Drawdown 6,Capital,26.19
Invest & Fund,2023-08-09 10:05:49,MMS Developments Ltd – Drawdown 6,Interest,1.37
Invest & Fund,2023-08-11 08:55:14,AH2 Ogwen Hall Limited - Drawdown 2,Fee,-0.19
Invest & Fund,2023-08-11 08:55:14,AH2 Ogwen Hall Limited - Drawdown 2,Capital,29.4
Invest & Fund,2023-08-11 08:55:14,AH2 Ogwen Hall Limited - Drawdown 2,Interest,1.8
Invest & Fund,2023-08-30 12:38:06,Skylark Build Ltd - Drawdown 9,Fee,-0.03
Invest & Fund,2023-08-30 12:38:06,Skylark Build Ltd - Drawdown 9,Capital,7.58
Invest & Fund,2023-08-30 12:38:06,Skylark Build Ltd - Drawdown 9,Interest,0.33
Invest & Fund,2023-08-30 12:45:22,Skylark Build Ltd - Drawdown 17,Capital,5.05
Invest & Fund,2023-08-30 12:45:22,Skylark Build Ltd - Drawdown 17,Interest,0.02
Invest & Fund,2023-08-31 15:12:15,Skylark Build Ltd - Drawdown 9,Fee,-0.03
Invest & Fund,2023-08-31 15:12:15,Skylark Build Ltd - Drawdown 9,Capital,8.16
Invest & Fund,2023-08-31 15:12:15,Skylark Build Ltd - Drawdown 9,Interest,0.35
Invest & Fund,2023-08-31 15:20:09,Skylark Build Ltd - Drawdown 17,Capital,5.44
Invest & Fund,2023-08-31 15:20:09,Skylark Build Ltd - Drawdown 17,Interest,0.02
Invest & Fund,2023-09-01 16:05:50,Wold Top Developments Limited - Drawdown 4,Fee,-0.42
Invest & Fund,2023-09-01 16:05:50,Wold Top Developments Limited - Drawdown 4,Capital,59.92
Invest & Fund,2023-09-01 16:05:50,Wold Top Developments Limited - Drawdown 4,Interest,3.67
Invest & Fund,2023-09-06 20:01:59,Skylark Build Ltd - Drawdown 9,Fee,-0.06
Invest & Fund,2023-09-06 20:01:59,Skylark Build Ltd - Drawdown 9,Capital,12.21
Invest & Fund,2023-09-06 20:01:59,Skylark Build Ltd - Drawdown 9,Interest,0.54
Invest & Fund,2023-09-06 20:11:16,Skylark Build Ltd - Drawdown 17,Capital,8.14
Invest & Fund,2023-09-06 20:11:16,Skylark Build Ltd - Drawdown 17,Interest,0.04
Invest & Fund,2023-09-07 15:11:38,NRP Diggle Ltd (3) – Drawdown 1,Capital,-150.0
Invest & Fund,2023-09-11 11:38:02,Apus (Grendon) Ltd - Drawdown 3,Fee,-0.33
Invest & Fund,2023-09-11 11:38:02,Apus (Grendon) Ltd - Drawdown 3,Capital,44.61
Invest & Fund,2023-09-11 11:38:02,Apus (Grendon) Ltd - Drawdown 3,Interest,3.25
Invest & Fund,2023-09-11 11:39:12,Apus (Grendon) Ltd - Drawdown 4,Fee,-0.3
Invest & Fund,2023-09-11 11:39:12,Apus (Grendon) Ltd - Drawdown 4,Capital,44.61
Invest & Fund,2023-09-11 11:39:12,Apus (Grendon) Ltd - Drawdown 4,Interest,2.92
Invest & Fund,2023-09-12 15:46:24,Skylark Build Ltd - Drawdown 9,Fee,-0.03
Invest & Fund,2023-09-12 15:46:24,Skylark Build Ltd - Drawdown 9,Capital,7.42
Invest & Fund,2023-09-12 15:46:24,Skylark Build Ltd - Drawdown 9,Interest,0.34
Invest & Fund,2023-09-12 15:58:48,Skylark Build Ltd - Drawdown 17,Capital,4.94
Invest & Fund,2023-09-12 15:58:48,Skylark Build Ltd - Drawdown 17,Interest,0.03
Invest & Fund,2023-09-13 09:48:27,Beaumaris Road Limited - Drawdown 9,Capital,-100.0
Invest & Fund,2023-09-15 15:27:18,Apus (Grendon) Ltd - Drawdown 3,Fee,-0.36
Invest & Fund,2023-09-15 15:27:18,Apus (Grendon) Ltd - Drawdown 3,Capital,47.0
Invest & Fund,2023-09-15 15:27:18,Apus (Grendon) Ltd - Drawdown 3,Interest,3.49
Invest & Fund,2023-09-15 15:29:09,Apus (Grendon) Ltd - Drawdown 4,Interest,3.15
Invest & Fund,2023-09-15 15:29:10,Apus (Grendon) Ltd - Drawdown 4,Fee,-0.32
Invest & Fund,2023-09-15 15:29:10,Apus (Grendon) Ltd - Drawdown 4,Capital,47.0
Invest & Fund,2023-09-20 14:30:44,Airshack Projects Ltd (2) – Drawdown 1,Fee,-0.19
Invest & Fund,2023-09-20 14:30:44,Airshack Projects Ltd (2) – Drawdown 1,Capital,100.0
Invest & Fund,2023-09-20 14:30:44,Airshack Projects Ltd (2) – Drawdown 1,Interest,1.96
Invest & Fund,2023-09-26 09:10:47,Gable Construction (Southern) Limited – Drawdown 6,Capital,-100.0
Invest & Fund,2023-09-27 09:45:17,Beaumaris Road Limited - Drawdown 9,Fee,-0.02
Invest & Fund,2023-09-27 09:45:17,Beaumaris Road Limited - Drawdown 9,Capital,100.0
Invest & Fund,2023-09-27 09:45:17,Beaumaris Road Limited - Drawdown 9,Interest,0.26
Invest & Fund,2023-09-27 11:29:33,Beaumaris Road Limited (2) – Drawdown 1,Capital,-200.0
Invest & Fund,2023-09-28 11:48:33,Skylark Build Ltd - Drawdown 9,Fee,-0.06
Invest & Fund,2023-09-28 11:48:33,Skylark Build Ltd - Drawdown 9,Capital,11.9
Invest & Fund,2023-09-28 11:48:33,Skylark Build Ltd - Drawdown 9,Interest,0.58
Invest & Fund,2023-09-28 12:04:11,Skylark Build Ltd - Drawdown 17,Capital,7.94
Invest & Fund,2023-09-28 12:04:11,Skylark Build Ltd - Drawdown 17,Interest,0.08
Invest & Fund,2023-09-29 15:08:49,Aspire Designer Homes (Medway) Ltd – Drawdown 4,Fee,-0.37
Invest & Fund,2023-09-29 15:08:49,Aspire Designer Homes (Medway) Ltd – Drawdown 4,Capital,51.6
Invest & Fund,2023-09-29 15:08:49,Aspire Designer Homes (Medway) Ltd – Drawdown 4,Interest,3.36
Invest & Fund,2023-09-29 15:35:07,Apus (Grendon) Ltd - Drawdown 3,Fee,-0.06
Invest & Fund,2023-09-29 15:35:07,Apus (Grendon) Ltd - Drawdown 3,Capital,8.39
Invest & Fund,2023-09-29 15:35:07,Apus (Grendon) Ltd - Drawdown 3,Interest,0.65
Invest & Fund,2023-09-29 15:38:14,Apus (Grendon) Ltd - Drawdown 4,Fee,-0.06
Invest & Fund,2023-09-29 15:38:14,Apus (Grendon) Ltd - Drawdown 4,Capital,8.39
Invest & Fund,2023-09-29 15:38:14,Apus (Grendon) Ltd - Drawdown 4,Interest,0.59
Invest & Fund,2023-10-03 14:18:42,MMS Developments Ltd – Drawdown 6,Fee,-0.24
Invest & Fund,2023-10-03 14:18:42,MMS Developments Ltd – Drawdown 6,Capital,33.76
Invest & Fund,2023-10-03 14:18:42,MMS Developments Ltd – Drawdown 6,Interest,2.12
Invest & Fund,2023-10-06 14:28:07,MMS Developments Ltd – Drawdown 6,Fee,-1.03
Invest & Fund,2023-10-06 14:28:07,MMS Developments Ltd – Drawdown 6,Capital,140.05
Invest & Fund,2023-10-06 14:28:07,MMS Developments Ltd – Drawdown 6,Interest,8.87
Invest & Fund,2023-10-10 08:25:13,Christie Hurst Road Limited - Drawdown 5,Capital,-100.0
Invest & Fund,2023-10-16 16:46:36,Newfoundland Court Ltd – Drawdown 1,Capital,-150.0
Invest & Fund,2023-10-27 16:04:46,Skylark Build Ltd - Drawdown 9,Fee,-0.04
Invest & Fund,2023-10-27 16:04:46,Skylark Build Ltd - Drawdown 9,Capital,7.36
Invest & Fund,2023-10-27 16:04:46,Skylark Build Ltd - Drawdown 9,Interest,0.4
Invest & Fund,2023-10-27 16:19:18,Skylark Build Ltd - Drawdown 17,Capital,4.91
Invest & Fund,2023-10-27 16:19:18,Skylark Build Ltd - Drawdown 17,Interest,0.07
Invest & Fund,2023-10-31 11:52:18,Wren Homes and Developments Ltd – Drawdown 3,Fee,-1.94
Invest & Fund,2023-10-31 11:52:18,Wren Homes and Developments Ltd – Drawdown 3,Capital,250.0
Invest & Fund,2023-10-31 11:52:18,Wren Homes and Developments Ltd – Drawdown 3,Interest,16.87
Invest & Fund,2023-10-31 14:31:56,Wold Top Developments Limited - Drawdown 4,Fee,-0.47
Invest & Fund,2023-10-31 14:31:56,Wold Top Developments Limited - Drawdown 4,Capital,56.74
Invest & Fund,2023-10-31 14:31:56,Wold Top Developments Limited - Drawdown 4,Interest,4.13
Invest & Fund,2023-11-07 11:20:57,SC Surbiton Limited (1) – Drawdown 10,Capital,-100.0
Invest & Fund,2023-11-09 15:03:00,Nash Properties Ltd - Drawdown 3,Capital,-100.0
Invest & Fund,2023-11-10 11:39:59,Aspire Designer Homes (Medway) Ltd – Drawdown 4,Fee,-0.35
Invest & Fund,2023-11-10 11:39:59,Aspire Designer Homes (Medway) Ltd – Drawdown 4,Capital,43.75
Invest & Fund,2023-11-10 11:39:59,Aspire Designer Homes (Medway) Ltd – Drawdown 4,Interest,3.22
Invest & Fund,2023-11-13 13:19:31,Skylark Build Ltd - Drawdown 9,Fee,-0.06
Invest & Fund,2023-11-13 13:19:31,Skylark Build Ltd - Drawdown 9,Capital,10.46
Invest & Fund,2023-11-13 13:19:31,Skylark Build Ltd - Drawdown 9,Interest,0.6
